species,geo_distance,env_distance,phylo_distance
Scytalopus latrans,9549060.282449305,3.40822131332989,147.0538706733437
Scytalopus macropus,9669000.94814385,3.273270142275787,147.05635187138813
Scytalopus magellanicus,10044163.437244024,4.806922056989612,147.06065795557726
Scytalopus meridanus,9488997.62384652,3.198534196337178,147.06140169779397
Scytalopus micropterus,9568969.085349206,4.757238338518628,147.05378980351088
Scytalopus novacapitalis,9480365.233275196,3.137164766720715,147.05775289451927
Scytalopus pachecoi,9611372.12907293,3.5725516146945755,147.0538706733437
Scytalopus panamensis,9537350.209998557,3.955683245249792,147.0542422344153
Scytalopus parkeri,9650307.469717478,3.5182838173682356,147.05771252270193
Scytalopus parvirostris,9650339.566475036,3.263645033142164,147.0611271002609
Scytalopus robbinsi,9645105.878235688,3.081583805683478,147.05590279614788
Scytalopus rodriguezi,9545080.264472527,4.448187018440424,147.08126931434356
Scytalopus sanctaemartae,9504308.969487932,3.9630430660706297,147.06992737979994
Scytalopus schulenbergi,9642698.814868653,3.0987592838392906,147.08126931434356
Scytalopus simonsi,9637087.652382756,3.0518580938203015,147.06140169779397
Scytalopus speluncae,9546129.601662563,4.195153871500961,147.05775289451927
Scytalopus spillmanni,9558111.224855497,4.431287990914922,147.06351716913372
Scytalopus stilesi,9517837.025105607,5.7839512990783915,147.06110756134666
Scytalopus superciliaris,9752147.77252994,4.4206132888077345,147.056801340753
Scytalopus unicolor,9682396.386437478,3.4140431935895434,147.06110756134666
Scytalopus urubambae,9672630.591396969,3.7798522096189826,147.056801340753
Scytalopus vicinior,9566678.223184269,3.9869879691216275,147.06070525874296
Scytalopus zimmeri,9685166.213407962,4.21198587284382,147.05697102205283
Scythrops novaehollandiae,10521093.047913974,3.4870978055574176,168.2037790596089
Seiurus aurocapilla,9775688.826823693,5.126442150136968,126.8296524725023
Selasphorus ardens,9595765.449901002,4.180990477457956,162.57164053377403
Selasphorus flammula,9622658.615133908,4.618874774163172,162.57081301563417
Selasphorus platycercus,10041903.764333008,5.14987999519559,162.57074922904476
Selasphorus rufus,10094401.021584688,5.130687764448364,162.57141515062136
Selasphorus sasin,9902092.625163438,3.7851421890433343,162.57141515031978
Selasphorus scintilla,9625365.074258666,4.3111647236385835,162.5736176512669
Selenidera gouldii,9487789.528312404,3.878364661587301,162.13280032497906
Selenidera maculirostris,9513631.151370563,3.0203888106414833,162.13280032497906
Selenidera nattereri,9485759.236035457,6.072299074334538,162.13308013899825
Selenidera piperivora,9487770.27047675,3.9527923607181896,162.13564684596446
Selenidera reinwardtii,9565017.890076995,5.711885760591313,162.1331181139798
Selenidera spectabilis,9592504.459416548,4.426768749821206,162.13308013899825
Seleucidis melanoleucus,10521024.250912284,7.322873907684893,133.8518110743905
Semioptera wallacii,10537198.666539634,4.760193163009407,133.85115853443008
Semnornis frantzii,9623868.174729971,4.907339071000488,162.17380102147408
Semnornis ramphastinus,9566979.791922333,3.751102505316776,162.17380102147408
Sephanoides fernandensis,10066520.236073542,3.342768725456977,162.6713510071869
Sephanoides sephaniodes,9979794.63967831,4.653899718364035,162.6713510071869
Sericornis arfakianus,10535773.327464158,5.424737076942851,138.05014701841435
Sericornis beccarii,10521931.520277044,3.471554132739566,138.05886829725398
Sericornis citreogularis,10581748.581382304,3.2316980540348115,138.05886829725398
Sericornis frontalis,10505513.569072334,4.194273151449513,138.05531319629515
Sericornis humilis,10541040.19384893,3.89065992164479,138.05580765000474
Sericornis keri,10549329.458161745,3.317568067704962,138.05531319629515
Sericornis magnirostra,10579954.861449987,3.1628606280662237,138.05404812669858
Sericornis nouhuysi,10527487.0193116,5.192601057876422,138.05404812669858
Sericornis papuensis,10523971.789072255,5.780504348686035,138.05014701841435
Sericornis perspicillatus,10532200.55575116,5.224646943503262,138.05119674122457
Sericornis rufescens,10530838.042492146,7.525695304007641,138.06059410154793
Sericornis spilodera,10529934.821358258,5.349616142959832,138.05179078648467
Sericossypha albocristata,9663576.155680073,3.1448881080103535,126.48433633554906
Sericulus aureus,10526603.63599818,8.443493209871754,144.82801923654702
Sericulus bakeri,10557918.87509193,6.043056094806991,144.82801923654702
Sericulus chrysocephalus,10591085.528504318,3.1731637127655414,144.82971143779278
Serilophus lunatus,10121249.6972241,3.061595322447245,149.7695537098917
Serinus alario,9282201.723925242,4.571029377415123,128.15374330093294
Serinus canaria,9498363.837310638,4.1328436997028835,128.1560205524784
Serinus canicollis,9291039.791316798,4.0405165059025014,128.15334041792585
Serinus flavivertex,9039764.397213614,3.2838553463791014,128.15334041792585
Serinus nigriceps,9051010.788040252,3.2725913822536463,128.158362027165
Serinus pusillus,9527285.523474941,5.263505088227027,128.15406102019446
Serinus serinus,9275469.957296712,4.2462588365542615,128.15625513714068
Serinus syriacus,9172420.940072509,5.0600984319312365,128.1583620265651
Serpophaga cinerea,9586441.720935185,3.3332640535337275,144.29462921296872
Serpophaga hypoleuca,9494945.817843368,4.2179026370466906,144.29559292387665
Serpophaga nigricans,9638787.059163542,3.0363636035816586,144.29462921296872
Serpophaga subcristata,9601133.482467031,3.05491031185413,144.29559292407646
Setophaga ruticilla,9826745.351550877,5.521481634700462,126.81295040597703
Setornis criniger,10530023.677986152,5.340988583314077,129.6264662019727
Sheppardia aequatorialis,8946532.43022141,3.1117745265977974,128.9469885773608
Sheppardia aurantiithorax,9049844.054081727,3.4021857769540116,128.94866124533692
Sheppardia bocagei,9002118.721221374,3.31012896585693,128.9480060131065
Sheppardia cyornithopsis,8936942.810534926,3.284026785938965,128.947175537237
Sheppardia gabela,8999125.506403575,3.473259288983694,128.9469885773608
Sheppardia gunningi,9171538.661153873,3.26656282991301,128.94800601290657
Sheppardia lowei,9053308.386875877,3.1934994448931717,128.94866124533692
Sheppardia montana,9061488.776634408,3.4868226518054803,128.94963697697136
Sheppardia sharpei,9047776.004851542,3.2009830586881827,128.9481245209792
Sialia currucoides,10042143.942835838,5.15891644363909,129.18218510152667
Sialia mexicana,9981476.030563591,4.480728147573739,129.18218510152667
Sialia sialis,9736901.382807631,5.191107304097202,129.18226293900133
Sicalis auriventris,9869739.429834567,5.118212522149663,126.43910857384978
Sicalis citrina,9472290.267111951,3.1666272661809534,126.44216760201532
Sicalis columbiana,9463327.83735342,3.208501190471721,126.43851522709816
Sicalis flaveola,9538916.595164265,3.0587455311820793,126.44284325408381
Sicalis lebruni,10008101.113651853,4.959466095932036,126.43945769423975
Sicalis lutea,9686840.76058795,5.0049634541108405,126.43904130701156
Sicalis luteocephala,9653354.941316562,3.8386044693371653,126.43967724475131
Sicalis luteola,9616927.351383746,3.4862207631010835,126.44284325408381
Sicalis olivascens,9728481.562233519,4.933396160621666,126.43851522709816
Sicalis raimondii,9707990.953373924,4.539089224492185,126.44216760201532
Sicalis taczanowskii,9699045.935016705,5.16317132825152,126.43904130701156
Siphonorhis brewsteri,9513854.803617474,3.020743853550065,165.67134283154678
Sipodotus wallacii,10526077.070088705,5.492631489396033,138.5035202262592
Siptornis striaticollis,9629455.291454306,4.75810339471881,145.66270991560003
Sirystes albogriseus,9552061.922158424,3.986342466227642,144.18829514976952
Sirystes sibilator,9499764.64127149,3.0487273096907583,144.18829514976952
Sitta azurea,10417505.318523725,5.246034225283234,130.67966044142995
Sitta canadensis,9872745.93988297,5.139715179103253,130.65787056865676
Sitta carolinensis,9849573.834470503,5.106466009115513,130.68466670533624
Sitta cashmirensis,9508133.113660838,4.656896191415482,130.65605285430726
Sitta castanea,9692654.500067377,3.4439222783595125,130.66513734757245
Sitta europaea,9664202.174045702,6.2530645884433085,130.67328604033764
Sitta formosa,9990035.914230322,3.0335695392747284,130.67966044142995
Sitta frontalis,9951959.821728326,3.0276875922485416,130.6723980110766
Sitta himalayensis,9771577.852456115,3.1291764781238505,130.6735419638331
Sitta krueperi,9197171.072424773,4.545184534835882,130.65830878151363
Sitta ledanti,9209888.088855904,3.916658401618059,130.65830878151363
Sitta leucopsis,9540255.325964812,4.0152091597520325,130.68026771061596
Sitta magna,10036339.6302059,3.0431880540146214,130.65798183342983
Sitta nagaensis,10011326.492419513,3.041395464268245,130.67328604033764
Sitta neumayer,9217666.848904075,4.735300770338658,130.6811277340459
Sitta oenochlamys,10470894.708076764,4.164052033179456,130.66513734757245
Sitta pusilla,9660285.18817698,3.572683976181319,130.66702721072772
Sitta pygmaea,9994156.25056869,5.386132833426,130.66702721072772
Sitta solangiae,10311392.061027832,3.0440530648330903,130.68080829894203
Sitta tephronota,9386672.866939168,5.248626991483692,130.68080829894203
Sitta victoriae,9948972.0322583355,3.467747180152525,130.65798183342983
Sitta villosa,10096994.365135409,5.5018549314974505,130.65604758676588
Sitta whiteheadi,9241997.165987499,4.364547546391206,130.65604758676588
Sitta yunnanensis,10017253.245443337,3.4094206853957174,130.6735419638331
Sittasomus griseicapillus,9504442.6308355,3.0691155376684214,146.10644425883848
Smicrornis brevirostris,10496143.437416352,4.818341188180161,138.0928602915752
Smithornis capensis,9018573.847258663,3.3151452585364156,149.80248050179014
Smithornis rufolateralis,8936253.074823247,3.22498304001275,149.80248050179014
Smithornis sharpei,8943102.865204806,3.260390366877295,149.80541815527044
Snowornis cryptolophus,9651811.645268777,3.5818543402593304,145.03374787814656
Snowornis subalaris,9608897.934707027,3.564133141114322,145.03374787814656
Somateria fischeri,10100333.50103232,8.3039390782434,187.57812556346977
Somateria mollissima,10191022.417009087,7.969332494844239,187.57799952063507
Somateria spectabilis,10286629.95642589,8.276015938926705,187.57799952063507
Spartonoica maluroides,9801527.156486394,4.240102302174179,145.70395794931702
Speculanas specularis,10017237.794692462,4.962847852034226,187.57184220114638
Speculipastor bicolor,9089081.053240992,4.799420560489643,129.44158112027722
Spelaeornis badeigularis,9906537.86278106,4.228893004437102,128.94451463687784
Spelaeornis caudatus,9832239.334911657,3.204649019347185,128.94478820573775
Spelaeornis chocolatinus,9896415.732141113,3.36299017200517,128.94491387633101
Spelaeornis kinneari,10132535.03431765,3.7846098710328455,128.94451463687784
Spelaeornis longicaudatus,9855893.795788996,5.966538776568106,128.94478820573775
Spelaeornis oatesi,9923985.08339842,3.1942813261461693,128.94500739801867
Spelaeornis reptatus,9988999.867398415,3.0540118509241267,128.9456471040923
Spelaeornis troglodytoides,9981418.492165707,3.3783344420781027,128.94491387633101
Spermophaga haematina,8927896.351017226,3.1449151057190683,128.3183290269389
Spermophaga poliogenys,8928696.421565829,3.6278284844480932,128.3172797124377
Spermophaga ruficapilla,8933262.634331057,3.2607481245366907,128.3172797124377
Sphecotheres hypoleucus,10524497.553599184,3.144413840700905,134.18740365087712
Sphecotheres vieilloti,10564917.143091153,3.5044894295624505,134.18719341455824
Sphecotheres viridis,10524626.501038173,3.129693213305915,134.18719341455824
Spheniscus demersus,9286085.034391945,3.7657371458958573,167.51593327469038
Spheniscus humboldti,9846024.344413014,4.437965565404459,167.51595110184456
Spheniscus magellanicus,9982831.475702744,4.789541816588073,167.51593327469038
Spheniscus mendiculus,9886744.057283176,3.4626986401043154,167.51595110184456
Sphenoeacus afer,9271083.076398054,3.5698049264050313,130.59376881112783
Sphyrapicus nuchalis,10026775.573383676,5.675562070629435,161.72356778160042
Sphyrapicus ruber,10138316.787636781,3.8071030839169393,161.72356778160042
Sphyrapicus thyroideus,10006763.301128991,5.703305618828187,161.72636851865963
Sphyrapicus varius,9842570.77024432,6.105534005916565,161.72370529643456
Spiloptila clamans,9005316.358399084,5.667412927129847,129.20426325440874
Spilornis cheela,9985482.896032078,3.1716352099872784,164.3010640720602
Spilornis elgini,10064880.41922956,4.484128723251823,164.30665946189393
Spilornis holospilus,10470894.708077075,4.0128346651479285,164.30060279106678
Spilornis kinabaluensis,10528258.553633401,5.41917620470379,164.30060279106678
Spilornis klossi,10175457.17093194,4.385880767583688,164.30290066420636
Spilornis rufipectus,10541331.23371623,4.0364529112184195,164.30099605709665
Spindalis dominicensis,9512203.837139321,3.0723602077070398,126.8814225333002
Spindalis nigricephala,9547566.477229124,3.7225443575630552,126.88293206900293
Spindalis portoricensis,9498371.19854281,3.604401353273054,126.8814225333002
Spindalis zena,9572916.608083762,3.069874051971927,126.88201948195395
Spiza americana,9791521.941167118,5.071091476878974,126.96749414709564
Spizaetus isidori,9656118.790934311,3.388071647062964,164.1440376143221
Spizaetus melanoleucus,9506437.720926298,3.8914322501920133,164.14466303388534
Spizaetus ornatus,9492250.471408539,3.85935616107651,164.1440376143221
Spizaetus tyrannus,9489018.765773384,3.884345203891588,164.14772067029136
Spizella atrogularis,9989716.859850695,4.639529680783849,126.68151591939116
Spizella breweri,10041350.16032475,5.445189783512589,126.67826727182278
Spizella pallida,9919266.054491857,5.284285486190785,126.67870082379359
Spizella passerina,9901004.745158054,5.1106228412625,126.67870082379359
Spizella pusilla,9745146.186363513,4.341651162960978,126.67826727182278
Spizella wortheni,9903917.619023781,4.3455302076418,126.67847898612418
Spiziapteryx circumcincta,9750881.898655798,3.9671836372655935,165.3078521400727
Spizixos canifrons,10014309.295263771,3.032004839178741,129.57040461653742
Spizixos semitorques,10177936.01719715,3.7159745610988257,129.57040461653742
Spizocorys conirostris,9188334.190660156,4.7948454914761065,130.4936302036259
Spizocorys fringillaris,9242726.45969045,3.9394554342041137,130.4936302036259
Spizocorys obbiensis,9181674.06142709,4.4236603117770965,130.49526834542766
Spizocorys personata,9028331.481554372,4.678774145967374,130.49576056214786
Spizocorys sclateri,9243525.302743286,5.068544345346621,130.49576056214786
Sporophila albogularis,9444527.009531807,3.7176987294119743,126.40844619934391
Sporophila americana,9485534.883862842,4.160511512284879,126.40837942145593
Sporophila ardesiaca,9471064.92889059,3.0646648897696642,126.40752900606056
Sporophila bouvreuil,9460927.3961205855,3.186315603310416,126.40209810572914
Sporophila bouvronides,9493893.67250565,4.014696704766928,126.4074546868937
Sporophila caerulescens,9576256.766907945,3.0587688361654926,126.40938769105912
Sporophila castaneiventris,9508995.689958788,4.15204034015088,126.40581609114672
Sporophila cinnamomea,9529529.30897921,3.2638689714796727,126.40225416210778
Sporophila collaris,9576289.852143537,3.1107068752363007,126.40809184029165
Sporophila corvina,9687078.93110169,3.643876399262739,126.40837942145593
Sporophila falcirostris,9493494.748811541,3.036736292020071,126.40925338517232
Sporophila frontalis,9496888.321901778,3.018968215034575,126.40942349822278
Sporophila hypochroma,9577652.106146663,3.0775179896814855,126.40210125563105
Sporophila hypoxantha,9554237.947484626,3.24054385287448,126.4021727231055
Sporophila intermedia,9480383.44278624,3.752758225900872,126.40875581439414
Sporophila leucoptera,9483092.866622172,3.1085540060280143,126.40916882864649
Sporophila lineola,9494326.305315074,3.1241519292170907,126.40915759797646
Sporophila luctuosa,9621242.94218845,3.3710928548997563,126.409742514467
Sporophila melanogaster,9509827.121240454,3.0509258492028017,126.40225416210778
Sporophila minuta,9479019.093139347,4.161842148162324,126.40459675959929
Sporophila murallae,9554955.836067569,4.225225180801917,126.40808138674834
Sporophila nigricollis,9466921.522638466,3.1582103070445258,126.40938769105912
Sporophila nigrorufa,9560996.964905346,3.150379960809884,126.40209810572914
Sporophila palustris,9501146.573291464,3.260667250246272,126.40210456979831
Sporophila peruviana,9696261.852587502,5.128482120423495,126.4074546868937
Sporophila plumbea,9505085.56947738,3.185705725930822,126.40863678597235
Sporophila ruficollis,9590421.985935733,3.1116743305888095,126.4021727231055
Sporophila schistacea,9580320.878591038,3.232134573779187,126.40925338517232
Sporophila simplex,9684689.300858518,3.6375756774399943,126.40808138674834
Sporophila telasco,9669798.23248778,4.583542253778143,126.40581609114672
Sporophila torqueola,9949104.42135986,3.5842944800048007,126.40942349822278
Sporopipes frontalis,8966387.2346168,5.416583787656527,128.42952209754796
Sporopipes squamifrons,9144710.810209416,4.608987582332009,128.42952209754796
Stachyris grammiceps,10530149.162423683,5.504505891992106,128.71898796350658
Stachyris herberti,10250727.710585061,3.525439647779089,128.756568248289
Stachyris leucotis,10389121.784894515,4.966221379065103,128.84312556804454
Stachyris maculata,10536044.106520304,5.566066338637263,128.95254175570278
Stachyris nigriceps,10065594.040946707,3.0433810555954226,128.93923396140104
Stachyris nigricollis,10386883.25838234,5.12601247720743,128.8431255674454
Stachyris nonggangensis,10193186.754140707,3.0704013307424622,128.7155498161828
Stachyris oglei,9931683.421953475,4.931704704121589,128.71898796350658
Stachyris poliocephala,10434894.41553957,5.049352244940311,128.93821457926305
Stachyris thoracica,10529544.685764685,4.840641407039976,128.72024404866943
Stactolaema anchietae,8976237.45526315,3.32246469369442,162.2207458825579
Stactolaema leucotis,9182979.981288483,3.3360803065485167,162.20931602707788
Stactolaema whytii,9034795.436220752,3.309503625432909,162.20931602707788
Stagonopleura bella,10539228.47059544,3.7983041829843924,128.33193140848522
Stagonopleura guttata,10543002.096306356,4.208260397861366,128.33193140848522
Stagonopleura oculata,10465871.525043404,3.833093135174018,128.33201445908662
Starnoenas cyanocephala,9542260.682517312,3.0696701195187677,175.66671030076242
Steatornis caripensis,9551632.608686868,5.288093729381434,167.7012922201462
Steganopus tricolor,9799170.213941975,5.086169921237445,166.42957286718914
Stelgidopteryx ruficollis,9498777.344042642,3.056655963461146,129.73377480128306
Stelgidopteryx serripennis,9859480.946795309,5.419108919120156,129.73377480128306
Stenostira scita,9249121.140791215,4.483530893810836,131.6390901468259
Stephanoaetus coronatus,8948422.304633368,3.4825286698471896,164.1556059154968
Stephanophorus diadematus,9629106.863175998,3.572929238830268,126.43425490722436
Stephanoxis lalandi,9493498.807801453,3.0186037989958727,162.61316776574313
Stercorarius longicaudus,9749890.403535621,8.274247801115143,165.61809193228115
Stercorarius parasiticus,9947497.443304133,8.273519580994714,165.61809193228115
Stercorarius pomarinus,9380213.641574392,8.259317453462268,165.61380715942877
Sterna acuticauda,9685187.205523787,4.136998154288486,165.58987242848602
Sterna aurantia,9801059.177005973,3.3612493140361765,165.56749822504062
Sterna dougallii,10523433.426827164,3.2997586010015194,165.56467309089263
Sterna forsteri,9798741.26312522,5.64512433668949,165.56606447237183
Sterna hirundinacea,9820488.536378484,4.769160510348239,165.5637853572936
Sterna hirundo,9680673.786880512,6.1306727960813765,165.56523796164385
Sterna paradisaea,9813236.100990612,8.274347279014274,165.5638963569692
Sterna repressa,9538872.47494066,4.6729232927074955,165.56640458552602
Sterna striata,10547397.284328055,3.792775110158266,165.56467309089263
Sterna sumatrana,10551954.598655982,4.12961655439554,165.56472580489645
Sterna trudeaui,9782709.136341888,3.4704023271838285,165.56606447237183
Sterna virgata,9842220.871537466,4.860160220169892,165.58987242848602
Sterna vittata,10614496.087940414,4.895442975518084,165.5637853572936
Sternoclyta cyanopectus,9484387.10087877,3.090954473806776,162.52794224833545
Stictonetta naevosa,10495811.956691308,4.92533891089785,187.7672038278247
Stigmatura budytoides,9779984.35289135,3.9213993224103554,144.31870232900812
Stigmatura napensis,9507313.797161175,4.091021300825592,144.30513096554353
Stiltia isabella,10511079.008130262,4.824593802181593,165.71445343904566
Stiphrornis erythrothorax,9159506.13069794,3.206485360396879,128.95734462808147
Stipiturus malachurus,10550293.376470296,4.0344298134725145,138.50496981422944
Stipiturus mallee,10517531.642825786,4.174026765840516,138.50496981422944
Stipiturus ruficeps,10505931.461710006,4.79030502462367,138.50633951862815
Stizorhina finschi,9148325.644824427,3.1809161682813687,129.1716743468716
Stizorhina fraseri,8910372.962686561,3.223344818928927,129.1716743468716
Strepera fuliginosa,10540649.723662684,3.854001729122304,134.58699053226346
Strepera graculina,10552264.23297936,3.82069139787384,134.58880672330483
Strepera versicolor,10490864.792402899,4.444707633917436,134.58699053226346
Streptocitta albertinae,10536807.450896136,4.583463305491201,129.4070642481113
Streptocitta albicollis,10539714.32493128,4.095730198180792,129.4070642481113
Streptopelia bitorquata,10537932.91577416,3.2520970076976674,175.4938240181735
Streptopelia capicola,9022730.986478576,4.404638425400605,175.49727251995182
Streptopelia decaocto,9683991.862609323,5.21779385929925,175.4931723568275
Streptopelia decipiens,8920611.970170248,4.382616721330445,175.4937629447959
Streptopelia hypopyrrha,9227940.74420853,4.0315226484179885,175.49003469349964
Streptopelia lugens,9045109.749414831,3.2211045177933597,175.4920156135137
Streptopelia orientalis,9900659.993117366,6.210111691140558,175.4902635226071
Streptopelia reichenowi,9097596.502615964,4.8672790033807765,175.4902635226071
Streptopelia roseogrisea,9000425.058918433,5.729469043612561,175.4931723568275
Streptopelia semitorquata,8920416.554157503,3.480862560706416,175.49589474335608
Streptopelia tranquebarica,9952045.124612823,3.1513372073363604,175.4920156135137
Streptopelia turtur,9328635.547287583,5.665289624859796,175.49003469349964
Streptopelia vinacea,8971173.803793794,5.470075600916814,175.49727251995182
Streptoprocne biscutata,9463841.742643598,3.690650364464152,165.476112460563
Streptoprocne phelpsi,9479829.50424908,6.163522998466915,165.47444578737657
Streptoprocne rutila,9563172.438924605,3.072818168833793,165.47444578737657
Streptoprocne semicollaris,10007385.97686819,3.474312704909186,165.476112460563
Streptoprocne zonaris,9519967.49483944,3.0646577864191267,165.4796988603403
Stresemannia bougainvillei,10647484.972012287,9.839449076045039,137.80576543081523
Strigops habroptila,10749949.592538252,4.821955624783621,162.7195657618104
Strix aluco,9303182.631268345,4.891925779066477,164.44694912555147
Strix butleri,9332690.675697712,4.396714083264688,164.44722800016967
Strix chacoensis,9720599.991396265,3.943633689703716,164.4433303041014
Strix fulvescens,9678655.363029106,3.0187323832345303,164.44701339492224
Strix hylophila,9570021.949987933,3.441844030826921,164.441158692443
Strix leptogrammica,10124168.947568601,3.143636408758136,164.4470760801876
Strix nebulosa,9770761.369787619,6.230184001560993,164.4470760801876
Strix occidentalis,9978686.56137946,4.320042113754655,164.4423848778836
Strix ocellata,9670727.22341603,4.127544902321834,164.44698191088466
Strix rufipes,10026540.137972625,4.809895923127586,164.441158692443
Strix seloputo,10096556.394476233,3.644987948367716,164.44333030420174
Strix uralensis,9731567.338789135,5.6641970558909795,164.44694912555147
Strix varia,9778550.43046398,5.71806163181909,164.44189827501947
Strix woodfordii,8938856.58341927,3.482187126144344,164.44698191088466
Struthidea cinerea,10540362.027242364,4.348078676999864,133.98549114442312
Struthio camelus,8966066.311570738,4.417674357586941,246.20566334079658
Sturnella magna,9699710.637035841,3.552507998111892,126.74544789926861
Sturnella neglecta,9935501.199207013,5.103992024400987,126.74544789926861
Sturnus unicolor,9292818.805377465,4.329766858379693,129.43720977777065
Sturnus vulgaris,9368913.577505533,6.12487596484915,129.43720977777065
Sublegatus arenarum,9480251.326518519,3.3548396514810306,144.25132949633837
Sublegatus modestus,9537642.915421207,3.1213262861866307,144.25146918156568
Sublegatus obscurior,9489849.968152601,4.1146539776530995,144.25132949633837
Suiriri suiriri,9532510.749762665,3.190067486415364,144.32319251934297
Sula dactylatra,10885272.0426042,3.213100522136738,167.6273033445287
Sula granti,9632904.10852086,3.4623372823755583,167.6273033445287
Sula leucogaster,10543340.817421576,3.3106016996354537,167.62941885895657
Sula nebouxii,9814660.407294702,5.0569149374418725,167.62799570535373
Sula sula,10544484.373715458,4.217242364571831,167.6393239088955
Sula variegata,9829608.342371605,4.443834053102953,167.62799570535373
Surnia ulula,9746548.603602841,6.198168930268799,164.7184566506644
Surniculus lugubris,10529634.564157141,5.248302575958153,168.1118949082135
Surniculus velutinus,10470894.58856057,4.123634021824355,168.1118949082135
Swynnertonia swynnertoni,9054860.243895736,3.17311669595336,128.95489957637318
Sylvia atricapilla,9309909.48154744,5.648159827994435,129.20021971365617
Sylvia boehmi,9027030.13815406,3.7579160379081333,129.17485144998437
Sylvia borin,8928339.338287355,5.699942345335752,129.20021970505815
Sylvia buryi,9132135.821051033,4.775082150691449,129.170951347608
Sylvia cantillans,9032477.897037217,5.853796790497858,129.17144271927557
Sylvia communis,9358875.146685913,6.089555994783356,129.1706207167618
Sylvia conspicillata,9172544.556835648,5.364444813970406,129.1706207167618
Sylvia curruca,9482364.722518692,6.161712608880344,129.1732754979339
Sylvia deserticola,9174246.042077417,5.626768743644611,129.16914685091103
Sylvia hortensis,9054759.210606033,5.859298648140268,129.17150101239037
Sylvia layardi,9246616.611455856,4.552221423070708,129.17485144998437
Sylvia leucomelaena,9160031.72923916,4.665091454104255,129.17150101239037
Sylvia lugens,9034024.495327232,3.1963580482340808,129.170951347608
Sylvia melanocephala,9219504.005253574,5.247399059068072,129.17110703935407
Sylvia melanothorax,9111136.735635826,4.844031450936102,129.17302512974982
Sylvia mystacea,9183868.484427076,4.310480342853547,129.17110703935407
Sylvia nana,9276720.24575272,4.660853676516352,129.17798045996798
Sylvia nisoria,9399612.064587789,6.119039937786137,129.17567562977808
Sylvia sarda,9171119.861320091,4.977327672059857,129.16926353636603
Sylvia undata,9218045.034213146,4.3220299431756795,129.16914685091103
Sylvietta brachyura,8965773.29187298,3.408973760630865,130.57376775554374
Sylvietta denti,8941567.58031684,3.2134043386632425,130.59650794384362
Sylvietta isabellina,9083008.27718354,4.789943614592877,130.58116841579957
Sylvietta leucophrys,8944527.599731797,3.0735462168989907,130.57376775554374
Sylvietta philippae,9143780.633170983,4.898540419716708,130.5761398335463
Sylvietta rufescens,9118204.085245393,4.392799337588154,130.5761398335463
Sylvietta ruficapilla,8966744.677871175,3.3345543817156456,130.57705937295017
Sylvietta virens,8909313.502921171,3.2283464742053405,130.57483525930797
Sylvietta whytii,9032068.453498418,3.6840453911111433,130.58116841579957
Sylviparus modestus,10082161.10755752,3.615439270865907,131.6079491760116
Syma megarhyncha,10533596.418280525,5.227900678150767,163.89464169381654
Syma torotoro,10524088.020184997,5.471609084457268,163.89464169381654
Synallaxis albescens,9506193.970302528,3.18540182284602,145.66622325802808
Synallaxis albigularis,9570075.411167094,4.210967220745937,145.67791049481798
Synallaxis albilora,9548457.466497138,3.157370922466535,145.67114388566458
Synallaxis azarae,9625149.187926363,3.3385466520926896,145.66577462162113
Synallaxis brachyura,9554873.710675094,4.439515602226396,145.66577462162113
Synallaxis cabanisi,9643643.817282055,3.2142948380455354,145.66779076063412
Synallaxis candei,9503669.530292688,3.3648822413159953,145.67114388556442
Synallaxis castanea,9480170.983735826,3.0801242333971146,145.66799601963447
Synallaxis cherriei,9492166.94064053,3.1458079957435556,145.67255962231752
Synallaxis cinerascens,9565462.57975347,3.02063022502762,145.68242511146775
Synallaxis cinnamomea,9498074.58517546,3.3594763206479095,145.67791049481798
Synallaxis courseni,9678344.814923337,3.8808281477781637,145.67255708856229
Synallaxis erythrothorax,9729277.632695697,3.1870379937335467,145.6733001100642
Synallaxis frontalis,9517439.299483329,3.2558911798016656,145.666102079723
Synallaxis fuscorufa,9503904.320852485,3.934630189899385,145.66596328637957
Synallaxis gujanensis,9493472.77521948,4.140745715572158,145.67087415229494
Synallaxis hypospodia,9467389.719429255,3.17432497670007,145.66912152805693
Synallaxis infuscata,9425909.472515805,3.03507822920159,145.67289309027564
Synallaxis kollari,9482575.939912437,3.581625924876142,145.6675073057626
Synallaxis macconnelli,9495102.96226099,4.106499333768853,145.67087415229494
Synallaxis maranonica,9663600.612581126,3.041013260219072,145.66799601963447
Synallaxis moesta,9578308.88611412,5.362089941140013,145.6816025622416
Synallaxis ruficapilla,9531359.46177965,3.020865947569657,145.67255708856229
Synallaxis rutilans,9490400.476847641,4.132930527887467,145.67825311429297
Synallaxis scutata,9473806.87378522,3.2648374426460434,145.67588417918904
Synallaxis spixi,9589539.04545395,3.3303390622208804,145.66750730616425
Synallaxis stictothorax,9698386.898626452,5.161217790464026,145.66862822871022
Synallaxis subpudica,9507718.854896845,3.4435720473035767,145.67856533775785
Synallaxis tithys,9672783.003341444,3.397941702217011,145.6712309155727
Synallaxis unirufa,9559595.098648174,3.2200406402834414,145.67512661416
Synallaxis zimmeri,9708945.760779843,4.3810195515109935,145.67289309027564
Syndactyla dimidiata,9499392.7871822,3.0837646960877345,145.78276867829737
Syndactyla guttulata,9480946.202838182,3.110029090489722,145.78279610639458
